gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,champ1,champ2,champ3,champ4,champ5
TREU/1000630032,complete,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000630032?gameHash=27428bc62e40298d,TCL,2015,Winter,0,2015-02-21 12:43:17,1,5.03,100,Blue,team,,,ZONE eSports,oe:team:a01c47cd9988bb75cb93f4aeba32cb0,,158.0,65.0,46.0,,,2042,0,6,26,16,6,26,0,0,0,0,1,,,,0.1763,0.9403,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,2.0,9.0,0.0,0.0,,,0,2,52029,1528.7659,,2862.6641,0.0,122,3.5847,23,0.6758,15,0,0.0,47044,26125,767.6298,,45188,-0.188458,,768,94,89,5,25.3281,13568,17430,269,14578,18078,297,-1010,-648,-28,1,2,2,2,4,1,21480,27430,441,22875,28197,459,-1395,-767,-18,2,5,4,4,9,2,80,66,151,21,84
TREU/1000630035,complete,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000630035?gameHash=eeae2bc1632dedf5,TCL,2015,Winter,0,2015-02-21 13:33:42,1,5.03,200,Red,team,,,ATLAS eSports Team,oe:team:575f4ac938f0343c3e0f26bbacfe063,,66.0,53.0,1.0,,,2379,1,14,13,25,14,13,1,0,0,0,1,,,,0.3531,0.681,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,11.0,3.0,1.0,1.0,,,3,0,73595,1856.116,,2123.3039,0.0,79,1.9924,32,0.8071,16,0,0.0,69916,45796,1155.0063,,62028,0.106285,,965,125,114,11,27.4905,14066,16576,247,13991,17342,256,75,-766,-9,2,4,2,2,4,2,22084,27331,393,21341,27175,419,743,156,-26,5,7,4,4,7,5,43,46,134,118,7
TREU/1000630035,complete,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000630035?gameHash=eeae2bc1632dedf5,TCL,2015,Winter,0,2015-02-21 13:33:42,1,5.03,100,Blue,team,,,Team Turquality,oe:team:c33c60aabef5b74d45d8c5750d74da5,,130.0,75.0,65.0,,,2379,0,13,14,20,13,14,1,0,0,0,0,,,,0.3279,0.681,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,,,0,3,58590,1477.6797,,2758.1841,0.0,90,2.2699,26,0.6557,12,0,0.0,58418,34298,865.0189,,55768,-0.106285,,947,123,113,10,26.9861,13991,17342,256,14066,16576,247,-75,766,9,2,4,2,2,4,2,21341,27175,419,22084,27331,393,-743,-156,26,4,7,5,5,7,4,32,86,56,38,67
TREU/1000630046,complete,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000630046?gameHash=cc24dc5e0228f0df,TCL,2015,Winter,0,2015-02-21 14:55:41,1,5.03,100,Blue,team,,,Beşiktaş Esports,oe:team:4f19751f9f051533995772897da2d77,,65.0,93.0,53.0,,,2554,1,22,19,58,22,19,3,1,0,0,0,,,,0.5168,0.9632,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,11.0,4.0,1.0,1.0,,,3,0,102489,2407.7291,,2822.7956,0.0,118,2.7721,49,1.1511,12,0,0.0,76845,51062,1199.5771,,68281,0.084741,,996,139,116,23,26.6641,13848,16954,271,14258,17314,235,-410,-360,36,1,0,3,3,6,1,22373,27190,432,22987,28201,396,-614,-1011,36,4,1,6,6,11,4,36,46,151,38,7
TREU/1000630046,complete,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000630046?gameHash=cc24dc5e0228f0df,TCL,2015,Winter,0,2015-02-21 14:55:41,1,5.03,200,Red,team,,,NumberOne Esports,oe:team:ec45c1d412e89b59d0b013eab4af15e,,69.0,56.0,71.0,,,2554,0,19,22,48,19,22,0,0,0,0,1,,,,0.4464,0.9632,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,4.0,11.0,0.0,0.0,,,0,3,88824,2086.7032,,3076.3508,0.0,123,2.8896,33,0.7753,17,0,0.0,64531,38748,910.2897,,62730,-0.084741,,890,119,111,8,23.704,14258,17314,235,13848,16954,271,410,360,-36,3,6,1,1,0,3,22987,28201,396,22373,27190,432,614,1011,-36,6,11,4,4,1,6,75,100,1,118,45
TRLH1/1001040016,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040016?gameHash=d9538f2bc0c37e0e,NA LCS,2015,Spring,0,2015-02-21 20:03:40,1,5.03,200,Red,team,,,Winterfox,oe:team:f3df621cead66dce37cc5c5525f14a7,,69.0,106.0,80.0,,,2340,1,10,7,29,10,7,2,0,0,0,0,,,,0.2564,0.4359,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,9.0,5.0,0.0,0.0,,,1,0,38533,988.0256,,1831.7179,0.0,105,2.6923,47,1.2051,13,0,0.0,63019,39269,1006.8974,,54776,0.00352966,,934,142,131,11,27.5897,13009,16313,254,13904,18320,272,-895,-2007,-18,0,0,1,1,0,0,19927,26239,401,22263,26703,411,-2336,-464,-10,1,3,1,1,0,1,75,143,65,38,7
TRLH1/1001040016,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040016?gameHash=d9538f2bc0c37e0e,NA LCS,2015,Spring,0,2015-02-21 20:03:40,1,5.03,100,Blue,team,,,Team Liquid,oe:team:8eb884e168f28402ce685bedebb5250,,53.0,158.0,1.0,,,2340,0,7,10,10,7,10,0,0,0,0,1,,,,0.1795,0.4359,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,5.0,9.0,1.0,1.0,,,0,1,45155,1157.8205,,1711.0,0.0,131,3.359,38,0.9744,21,0,0.0,58569,34819,892.7949,,54583,-0.00352966,,892,174,145,29,27.3333,13904,18320,272,13009,16313,254,895,2007,18,1,0,0,0,0,1,22263,26703,411,19927,26239,401,2336,464,10,1,0,1,1,3,1,32,100,151,50,45
TRLH1/1001040017,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040017?gameHash=30f903bff8e6336a,NA LCS,2015,Spring,0,2015-02-21 20:57:17,1,5.03,200,Red,team,,,Gravity,oe:team:4d2d64aa97a6a4aaa1a538b90b2b8aa,,86.0,43.0,69.0,,,2938,1,20,13,59,20,13,2,1,1,0,1,,,,0.4084,0.6739,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,0.0,9.0,7.0,0.0,0.0,,,1,1,105261,2149.646,,2674.595,0.0,177,3.6147,46,0.9394,17,0,0.0,81517,52086,1063.7032,,76115,0.127752,,1092,135,120,15,25.0579,13316,16497,240,12891,14471,220,425,2026,20,1,3,0,0,0,1,20267,26585,400,19981,24318,382,286,2267,18,2,3,1,1,2,2,75,89,56,118,80
TRLH1/1001040017,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040017?gameHash=30f903bff8e6336a,NA LCS,2015,Spring,0,2015-02-21 20:57:17,1,5.03,100,Blue,team,,,Team 8,oe:team:5aa4e9a1fbe6708fd21f323148779d4,,143.0,158.0,46.0,,,2938,0,13,20,39,13,20,2,0,0,0,0,,,,0.2655,0.6739,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,1.0,7.0,9.0,1.0,1.0,,,1,1,94314,1926.0858,,2868.3799,0.0,145,2.9612,77,1.5725,18,0,0.0,71348,41917,856.0313,,66975,-0.127752,,1012,159,108,51,23.9142,12891,14471,220,13316,16497,240,-425,-2026,-20,0,0,1,1,3,0,19981,24318,382,20267,26585,400,-286,-2267,-18,1,2,2,2,3,1,36,100,1,38,7
TRLH1/1001040024,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040024?gameHash=2e458128cf3104dc,NA LCS,2015,Spring,0,2015-02-21 22:14:08,1,5.03,100,Blue,team,,,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,,80.0,56.0,60.0,,,2161,1,14,3,34,14,3,1,0,0,0,1,,,,0.3887,0.472,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,10.0,4.0,1.0,1.0,,,2,0,74867,2078.6765,,2543.739,0.0,98,2.721,31,0.8607,11,0,0.0,64875,42826,1189.0606,,55893,0.114096,,883,159,115,44,28.9311,13394,16619,258,12826,16435,251,568,184,7,0,0,0,0,0,0,22169,28049,438,19644,27553,426,2525,496,12,2,1,0,0,0,2,75,86,158,21,140
TRLH1/1001040024,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040024?gameHash=2e458128cf3104dc,NA LCS,2015,Spring,0,2015-02-21 22:14:08,1,5.03,200,Red,team,,,Team Impulse,oe:team:ae0cec6dc617eba9801ec9939d1c18c,,69.0,53.0,106.0,,,2161,0,3,14,2,3,14,0,0,0,0,0,,,,0.0833,0.472,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,4.0,10.0,0.0,0.0,,,0,2,57160,1587.043,,2770.3563,0.0,95,2.6377,24,0.6664,13,0,0.0,50163,28114,780.5831,,49860,-0.114096,,881,125,112,13,27.9315,12826,16435,251,13394,16619,258,-568,-184,-7,0,0,0,0,0,0,19644,27553,426,22169,28049,438,-2525,-496,-12,0,0,2,2,1,0,24,66,65,38,130
TRLH1/1001040034,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040034?gameHash=c7dc48aa3e0cf7d9,NA LCS,2015,Spring,0,2015-02-21 23:22:04,1,5.03,200,Red,team,,,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,,7.0,46.0,118.0,,,2085,1,14,5,42,14,5,2,0,0,0,1,,,,0.4029,0.5468,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,11.0,2.0,1.0,1.0,,,3,0,49230,1416.6906,,2077.1799,0.0,91,2.6187,32,0.9209,14,0,0.0,63273,41946,1207.0791,,55795,0.233587,,867,146,88,58,29.1511,15020,17869,287,12559,15054,208,2461,2815,79,2,8,1,1,2,2,23441,27765,460,19285,25958,370,4156,1807,90,2,8,1,1,2,2,75,143,1,131,16
TRLH1/1001040034,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040034?gameHash=c7dc48aa3e0cf7d9,NA LCS,2015,Spring,0,2015-02-21 23:22:04,1,5.03,100,Blue,team,,,Dignitas,oe:team:0dbb780176ecad18f17292d1f5653af,,53.0,86.0,69.0,,,2085,0,5,14,14,5,14,1,0,0,0,0,,,,0.1439,0.5468,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,2.0,11.0,0.0,0.0,,,0,3,41685,1199.5683,,1995.0216,0.0,97,2.7914,21,0.6043,15,0,0.0,45936,24609,708.1727,,44125,-0.233587,,701,105,99,6,23.1942,12559,15054,208,15020,17869,287,-2461,-2815,-79,1,2,2,2,8,1,19285,25958,370,23441,27765,460,-4156,-1807,-90,1,2,2,2,8,1,106,100,56,70,80
TRLH1/1001040041,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040041?gameHash=5f815b5bea274396,NA LCS,2015,Spring,0,2015-02-22 00:21:50,1,5.03,100,Blue,team,,,TSM,oe:team:a22510a4756fa424cb0771b13261139,,43.0,80.0,46.0,,,1411,1,10,2,21,10,2,2,0,0,0,1,,,,0.4252,0.5103,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,7.0,2.0,1.0,1.0,,,1,0,25905,1101.5592,,1383.7846,0.0,52,2.2112,21,0.893,12,0,0.0,42429,27505,1169.596,,39840,0.365304,,521,96,57,39,26.2367,16603,16200,253,12512,14379,242,4091,1821,11,3,5,0,0,0,3,25865,25714,402,20065,24552,395,5800,1162,7,3,5,1,1,1,3,75,143,1,50,45
TRLH1/1001040041,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040041?gameHash=5f815b5bea274396,NA LCS,2015,Spring,0,2015-02-22 00:21:50,1,5.03,200,Red,team,,,Team Coast,oe:team:d7771bc633792f9efe65e49ce8cd7dd,,69.0,53.0,7.0,,,1411,0,2,10,4,2,10,0,0,0,0,0,,,,0.085,0.5103,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,2.0,7.0,0.0,0.0,,,0,1,15945,678.0298,,1756.5415,0.0,61,2.5939,12,0.5103,17,0,0.0,30944,16020,681.219,,27534,-0.365304,,512,74,67,7,24.9185,12512,14379,242,16603,16200,253,-4091,-1821,-11,0,0,3,3,5,0,20065,24552,395,25865,25714,402,-5800,-1162,-7,1,1,3,3,5,1,56,100,158,118,14
TREU/1000630061,complete,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000630061?gameHash=e84b8f4374d3eaaa,TCL,2015,Winter,0,2015-02-22 11:57:29,1,5.03,200,Red,team,,,Big Plays Incorporated,oe:team:1ac4df9688139a3995d92043a9aedf9,,65.0,46.0,75.0,,,2290,1,23,8,52,23,8,4,2,0,0,1,,,,0.6026,0.786,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,1.0,10.0,6.0,1.0,1.0,,,2,0,71479,1872.8122,,2111.0306,0.0,91,2.3843,29,0.7598,4,0,0.0,67884,44609,1168.7948,,56550,0.0242154,,893,131,90,41,26.8297,15284,17507,258,13807,15649,222,1477,1858,36,5,5,3,3,6,5,23892,27406,407,20385,24314,359,3507,3092,48,8,12,4,4,7,8,69,90,1,38,45
TREU/1000630061,complete,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000630061?gameHash=e84b8f4374d3eaaa,TCL,2015,Winter,0,2015-02-22 11:57:29,1,5.03,100,Blue,team,,,ATLAS eSports Team,oe:team:575f4ac938f0343c3e0f26bbacfe063,,,106.0,53.0,,,2290,0,7,23,17,7,23,0,0,0,0,0,,,,0.1834,0.786,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,0.0,6.0,10.0,0.0,0.0,,,0,2,52689,1380.4978,,2572.1659,0.0,92,2.4105,22,0.5764,10,0,0.0,57739,34464,902.9869,,55197,-0.0242154,,863,116,110,6,25.6507,13807,15649,222,15284,17507,258,-1477,-1858,-36,3,6,5,5,5,3,20385,24314,359,23892,27406,407,-3507,-3092,-48,4,7,8,8,12,4,36,100,134,118,130
TREU/1000630064,complete,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000630064?gameHash=87991e9cceecb83e,TCL,2015,Winter,0,2015-02-22 13:00:48,1,5.03,100,Blue,team,,,Dark Passage,oe:team:a42600a99997fca0d35f2821662b997,,100.0,93.0,1.0,,,1675,1,21,1,55,21,1,1,0,0,0,1,,,,0.7522,0.7881,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,10.0,2.0,1.0,1.0,,,2,0,43417,1555.2358,,2027.9284,0.0,68,2.4358,20,0.7164,9,0,0.0,53466,36034,1290.7701,,39505,0.190767,,667,83,40,43,26.8657,16884,17958,277,12713,15869,250,4171,2089,27,6,10,0,0,0,6,26132,27336,429,19601,25355,395,6531,1981,34,9,17,0,0,0,9,75,66,69,53,130
TREU/1000630064,complete,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000630064?gameHash=87991e9cceecb83e,TCL,2015,Winter,0,2015-02-22 13:00:48,1,5.03,200,Red,team,,,NumberOne Esports,oe:team:ec45c1d412e89b59d0b013eab4af15e,,43.0,56.0,65.0,,,1675,0,1,21,3,1,21,0,0,0,0,0,,,,0.0358,0.7881,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,2.0,10.0,0.0,0.0,,,0,2,29072,1041.3851,,2172.0,0.0,66,2.3642,23,0.8239,5,0,0.0,35432,18000,644.7761,,32625,-0.190767,,634,61,59,2,24.8955,12713,15869,250,16884,17958,277,-4171,-2089,-27,0,0,6,6,10,0,19601,25355,395,26132,27336,429,-6531,-1981,-34,0,0,9,9,17,0,36,46,151,38,45
TREU/1000630069,complete,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000630069?gameHash=19b9b9433af0a496,TCL,2015,Winter,0,2015-02-22 13:52:46,1,5.03,100,Blue,team,,,ZONE eSports,oe:team:a01c47cd9988bb75cb93f4aeba32cb0,,104.0,151.0,66.0,,,2919,1,21,19,53,21,19,2,0,0,0,1,,,,0.4317,0.8222,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,2.0,1.0,1.0,11.0,4.0,1.0,1.0,,,3,0,92870,1908.9414,,2272.8469,0.0,199,4.0904,59,1.2127,24,0,0.0,83644,54394,1118.0678,,79415,0.0791308,,1065,170,136,34,25.3854,13571,16608,233,13009,16875,251,562,-267,-18,2,4,0,0,0,2,21289,28515,437,19754,27483,423,1535,1032,14,3,4,0,0,0,3,69,100,91,70,45
TREU/1000630069,complete,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000630069?gameHash=19b9b9433af0a496,TCL,2015,Winter,0,2015-02-22 13:52:46,1,5.03,200,Red,team,,,Team Turquality,oe:team:c33c60aabef5b74d45d8c5750d74da5,,43.0,56.0,1.0,,,2919,0,19,21,48,19,21,3,1,0,0,0,,,,0.3905,0.8222,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,2.0,0.0,4.0,11.0,0.0,0.0,,,0,3,83781,1722.1172,,2530.7914,0.0,124,2.5488,70,1.4388,17,0,0.0,77129,47879,984.1521,,73370,-0.0791308,,1149,145,128,17,26.5982,13009,16875,251,13571,16608,233,-562,267,18,0,0,2,2,4,0,19754,27483,423,21289,28515,437,-1535,-1032,-14,0,0,3,3,4,0,106,46,19,53,7
TREU/1000630076,complete,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000630076?gameHash=4773be55e9b21cb9,TCL,2015,Winter,0,2015-02-22 15:13:29,1,5.03,200,Red,team,,,Beşiktaş Esports,oe:team:4f19751f9f051533995772897da2d77,,,19.0,1.0,,,1976,1,25,11,57,25,11,4,0,0,0,0,,,,0.7591,1.0931,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,2.0,0.0,0.0,11.0,4.0,0.0,1.0,,,3,0,81048,2460.9717,,3127.7429,0.0,82,2.4899,28,0.8502,12,0,0.0,64051,43759,1328.7146,,51985,0.108604,,663,100,86,14,23.168,13875,17491,250,13668,17070,243,207,421,7,2,2,2,2,2,2,22151,28755,417,21703,27296,373,448,1459,44,4,5,5,5,7,4,80,100,86,53,82
TREU/1000630076,complete,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000630076?gameHash=4773be55e9b21cb9,TCL,2015,Winter,0,2015-02-22 15:13:29,1,5.03,100,Blue,team,,,HWA Gaming,oe:team:47980e0bc08d56ec5a4274f07016ab5,,71.0,69.0,56.0,,,1976,0,11,25,19,11,25,1,0,0,0,1,,,,0.334,1.0931,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,2.0,1.0,4.0,11.0,1.0,0.0,,,0,3,63616,1931.6599,,3057.3583,0.0,79,2.3988,32,0.9717,15,0,0.0,47435,27143,824.1802,,46630,-0.108604,,663,87,84,3,22.7733,13668,17070,243,13875,17491,250,-207,-421,-7,2,2,2,2,2,2,21703,27296,373,22151,28755,417,-448,-1459,-44,5,7,4,4,5,5,36,46,65,38,45
TRLH1/1001040061,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040061?gameHash=3d6baa0cc755c64b,NA LCS,2015,Spring,0,2015-02-22 20:00:50,1,5.03,100,Blue,team,,,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,,80.0,86.0,19.0,,,2630,1,15,11,46,15,11,2,0,0,0,0,,,,0.3422,0.5932,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,2.0,0.0,0.0,10.0,5.0,0.0,1.0,,,3,1,102347,2334.9125,,2363.7947,0.0,138,3.1483,49,1.1179,12,0,0.0,73204,46699,1065.3764,,68598,0.114237,,944,168,111,57,25.3688,13139,16628,262,13438,15370,249,-299,1258,13,0,0,1,1,2,0,20881,26835,446,21626,26187,415,-745,648,31,0,0,1,1,2,0,106,100,158,21,16
TRLH1/1001040061,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040061?gameHash=3d6baa0cc755c64b,NA LCS,2015,Spring,0,2015-02-22 20:00:50,1,5.03,200,Red,team,,,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,,140.0,7.0,69.0,,,2630,0,11,15,35,11,15,1,0,0,0,1,,,,0.251,0.5932,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,2.0,1.0,5.0,10.0,1.0,0.0,,,1,3,66056,1506.981,,2932.9734,0.0,136,3.1027,48,1.0951,20,0,0.0,66067,39562,902.5551,,61185,-0.114237,,1033,138,106,32,26.7148,13438,15370,249,13139,16628,262,299,-1258,-13,1,2,0,0,0,1,21626,26187,415,20881,26835,446,745,-648,-31,1,2,0,0,0,1,75,46,1,118,130
TRLH1/1001040062,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040062?gameHash=69af528266947113,NA LCS,2015,Spring,0,2015-02-22 21:06:57,1,5.03,100,Blue,team,,,Team Liquid,oe:team:8eb884e168f28402ce685bedebb5250,,53.0,75.0,158.0,,,3200,1,23,21,48,23,21,4,0,0,0,1,,,,0.4313,0.825,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,2.0,0.0,1.0,11.0,3.0,0.0,1.0,,,7,0,96806,1815.1125,,2752.8,0.0,156,2.925,53,0.9938,31,0,0.0,91351,59431,1114.3313,,91301,0.0831541,,1149,211,161,50,25.5,13819,16893,255,13450,17785,272,369,-892,-17,1,1,0,0,0,1,23244,28402,425,22576,28753,456,668,-351,-31,3,7,1,1,2,3,43,100,69,21,7
TRLH1/1001040062,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040062?gameHash=69af528266947113,NA LCS,2015,Spring,0,2015-02-22 21:06:57,1,5.03,200,Red,team,,,TSM,oe:team:a22510a4756fa424cb0771b13261139,,32.0,80.0,143.0,,,3200,0,21,23,61,21,23,4,2,2,1,0,,,,0.3938,0.825,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,2.0,0.0,3.0,11.0,1.0,0.0,,,0,7,105182,1972.1625,,2519.25,0.0,126,2.3625,56,1.05,19,0,0.0,89390,57470,1077.5625,,84012,-0.0831541,,1443,155,146,9,29.9625,13450,17785,272,13819,16893,255,-369,892,17,0,0,1,1,1,0,22576,28753,456,23244,28402,425,-668,351,31,1,2,3,3,7,1,106,46,19,50,45
TRLH1/1001040068,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040068?gameHash=a5610f43cd3d602d,NA LCS,2015,Spring,0,2015-02-22 22:23:09,1,5.03,200,Red,team,,,Dignitas,oe:team:0dbb780176ecad18f17292d1f5653af,,75.0,158.0,69.0,,,2765,1,26,12,74,26,12,3,2,0,0,1,,,,0.5642,0.8246,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,2.0,0.0,0.0,9.0,6.0,0.0,1.0,,,2,0,102270,2219.2405,,2587.8119,0.0,152,3.2984,43,0.9331,27,0,0.0,84664,56877,1234.2206,,75615,0.0986678,,1127,175,149,26,28.2532,13514,17131,258,13257,16930,240,257,201,18,1,2,1,1,2,2,22624,27637,426,24147,28883,409,-1523,-1246,17,5,10,6,6,17,6,103,46,56,118,130
TRLH1/1001040068,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040068?gameHash=a5610f43cd3d602d,NA LCS,2015,Spring,0,2015-02-22 22:23:09,1,5.03,100,Blue,team,,,Winterfox,oe:team:f3df621cead66dce37cc5c5525f14a7,,106.0,80.0,7.0,,,2765,0,12,27,36,12,27,0,0,0,0,0,,,,0.2604,0.8246,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,2.0,1.0,6.0,9.0,1.0,0.0,,,0,2,82024,1779.906,,2784.0217,0.0,126,2.7342,48,1.0416,15,0,0.0,70311,42524,922.7631,,68505,-0.0986678,,1031,165,145,20,25.953,13257,16930,240,13514,17131,258,-257,-201,-18,1,2,2,1,2,1,24147,28883,409,22624,27637,426,1523,1246,-17,6,17,6,5,10,6,117,100,1,38,45
TRLH1/1001040074,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040074?gameHash=4a8f29871aa91c19,NA LCS,2015,Spring,0,2015-02-22 23:39:52,1,5.03,200,Red,team,,,Team 8,oe:team:5aa4e9a1fbe6708fd21f323148779d4,,158.0,69.0,56.0,,,1973,1,20,9,45,20,9,5,0,0,0,0,,,,0.6082,0.8819,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,11.0,3.0,1.0,1.0,,,3,0,68906,2095.4688,,2420.8008,0.0,93,2.8282,25,0.7603,13,0,0.0,62016,41753,1269.7314,,55203,0.201669,,827,86,66,20,27.7648,13473,18274,275,13348,17004,239,125,1270,36,1,0,1,1,2,1,22662,27608,423,21776,28771,385,886,-1163,38,3,3,4,4,6,3,43,46,65,118,130
